state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
MD,3/22/2020,0,0,0,0,0,0,,,
ME,3/22/2020,161.122807,137.5673098,184.6783043,0.05673758865,0.0480094172,0.06546576011,,,
MI,3/22/2020,1028.831527,968.2279674,1089.435087,0.03412073491,0.03203165415,0.03620981566,,,
MN,3/22/2020,189.7209302,162.9641003,216.4777601,0.0125,0.01072775156,0.01427224844,,,
MO,3/22/2020,354.6499698,319.4712985,389.8286411,0.01681195517,0.01500691229,0.01861699805,,,
MS,3/22/2020,251.033557,220.672815,281.3942991,0.03260869565,0.02861720269,0.03660018861,,,
MT,3/22/2020,27.66972477,17.77672902,37.56272052,0.007518796992,0.00462108666,0.01041650733,,,
NC,3/22/2020,1156.155224,1092.359218,1219.95123,0.07079646018,0.06683512991,0.07475779044,,,
ND,3/22/2020,0,0,0,0,0,0,,,
NE,3/22/2020,114.9067797,95.3061839,134.5073754,0.01865136298,0.01506398806,0.02223873791,,,
NM,3/22/2020,0,0,0,0,0,0,,,
NY,3/22/2020,7608.123601,7453.829877,7762.417324,0.1492399816,0.1460787512,0.1524012119,,,
OH,3/22/2020,650.3899083,601.5719108,699.2079058,0.02517985612,0.02324828848,0.02711142375,,,
OK,3/22/2020,450.7350427,411.121988,490.3480975,0.03373493976,0.03057375395,0.03689612556,,,
PA,3/22/2020,182.0618557,155.9651328,208.1585786,0.004390779363,0.003747267299,0.005034291428,,,
PR,3/22/2020,32.21533923,21.29042013,43.14025833,0.004694835681,0.003051710818,0.006337960543,,,
RI,3/22/2020,31.18,20.48084585,41.87915415,0.01265822785,0.008170741731,0.01714571397,,,
TN,3/22/2020,3811.290323,3696.630759,3925.949886,0.09615384615,0.09324203615,0.09906565616,,,
TX,3/22/2020,5911.870556,5773.947348,6049.793763,0.0915590864,0.08924236969,0.0938758031,,,
VA,3/22/2020,0,0,0,0,0,0,,,
WA,3/22/2020,1655.77377,1581.140126,1730.407415,0.1031746032,0.09841184863,0.1079373577,,,
WI,3/22/2020,669.4829721,621.8845666,717.0813777,0.0820668693,0.07598693832,0.08814680028,,,
WV,3/22/2020,0,0,0,0,0,0,,,
WY,3/22/2020,0,0,0,0,0,0,,,
CW,3/22/2020,50091.97879,49672.93421,50511.02336,0.06257639868,0.06203862645,0.06311417091,,,
AK,3/23/2020,78.05263158,61.53366194,94.57160122,0.05357142857,0.04178043892,0.06536241822,,,
AL,3/23/2020,625.0116279,577.1727918,672.850464,0.04225352113,0.03900380813,0.04550323413,,,
AR,3/23/2020,301.389755,268.7232252,334.0562848,0.04013377926,0.03560344854,0.04466410998,,,
CA,3/23/2020,3399.7359,3288.817296,3510.654503,0.04536290323,0.04386305643,0.04686275002,,,
CT,3/23/2020,341.4850575,307.132304,375.8378109,0.05329153605,0.04764963989,0.05893343221,,,
FL,3/23/2020,2767.433369,2667.63567,2867.231069,0.04910179641,0.04730448628,0.05089910654,,,
GA,3/23/2020,3374.842718,3272.03261,3477.652827,0.1659388646,0.1607672956,0.1711104336,,,
GU,3/23/2020,21.81132075,15.94101428,27.68162723,0.08571428571,0.03442974013,0.1369988313,,,
HI,3/23/2020,47.58588235,36.67789432,58.49387038,0.01941747573,0.01271177125,0.02612318021,,,
IA,3/23/2020,221.46,192.7560511,250.1639489,0.02272727273,0.01975469242,0.02569985304,,,
ID,3/23/2020,54.515625,40.29346877,68.73778123,0.01612903226,0.01184262774,0.02041543677,,,
IL,3/23/2020,1258.78022,1190.197422,1327.363018,0.025,0.02363465763,0.02636534237,,,
IN,3/23/2020,1122.532258,1059.198615,1185.865901,0.05382436261,0.05073528847,0.05691343674,,,
KS,3/23/2020,78.34223301,61.75067311,94.93379291,0.009463722397,0.007293234834,0.01163420996,,,
KY,3/23/2020,306.2777778,272.9071623,339.6483932,0.02159827214,0.01916559683,0.02403094744,,,
LA,3/23/2020,2973.971161,2880.268313,3067.67401,0.1715881883,0.1657605442,0.1774158324,,,
MD,3/23/2020,0,0,0,0,0,0,,,
ME,3/23/2020,181.2631579,156.3728836,206.1534322,0.06382978723,0.05460703216,0.07305254231,,,
MI,3/23/2020,1080.64574,1019.104179,1142.187301,0.03970588235,0.03732574099,0.04208602372,,,
MN,3/23/2020,0,0,0,0,0,0,,,
MO,3/23/2020,300.4555494,268.1591759,332.7519229,0.0143020595,0.01262518402,0.01597893497,,,
MS,3/23/2020,272.2270742,240.6882382,303.7659102,0.03105590062,0.02739060226,0.03472119898,,,
MT,3/23/2020,83.00917431,66.00431041,100.0140382,0.02255639098,0.01757557717,0.02753720479,,,
NC,3/23/2020,1008.625,949.1018191,1068.148181,0.06711409396,0.06307328541,0.07115490251,,,
ND,3/23/2020,43.88732394,31.16881849,56.6058294,0.01818181818,0.01278988573,0.02357375063,,,
NE,3/23/2020,87.91570881,70.85006466,104.981353,0.01436031332,0.01117412416,0.01754650247,,,
NJ,3/23/2020,6549.738717,6416.297808,6683.179627,0.28,0.2741961834,0.2858038166,,,
NM,3/23/2020,0,0,0,0,0,0,,,
NY,3/23/2020,9791.936856,9621.311441,9962.562271,0.1916360294,0.1881482217,0.1951238371,,,
OH,3/23/2020,613.7878788,566.7074514,660.8683062,0.02828854314,0.02604559284,0.03053149344,,,
OK,3/23/2020,418.5396825,380.3200213,456.7593437,0.0313253012,0.02827531046,0.03437529195,,,
OR,3/23/2020,418.5627907,381.9291619,455.1964195,0.1428571429,0.1300164821,0.1556978036,,,
PA,3/23/2020,318.6082474,284.1426691,353.0738257,0.007683863886,0.006833986469,0.008533741303,,,
PR,3/23/2020,131.3146293,109.5556883,153.0735702,0.01652892562,0.01365893415,0.01939891709,,,
RI,3/23/2020,31.18,20.48084585,41.87915415,0.01265822785,0.008170741731,0.01714571397,,,
SC,3/23/2020,0,0,0,0,0,0,,,
TN,3/23/2020,3963.741935,3847.060718,4080.423153,0.1,0.09703684956,0.1029631504,,,
TX,3/23/2020,6139.698777,5999.841456,6279.556098,0.09621601065,0.0938274354,0.0986045859,,,
VA,3/23/2020,0,0,0,0,0,0,,,
VT,3/23/2020,0,0,0,0,0,0,,,
WA,3/23/2020,1868.052459,1789.365626,1946.739292,0.1164021164,0.1113807071,0.1214235257,,,
WI,3/23/2020,495.9133127,454.4750739,537.3515515,0.06079027356,0.05549720483,0.06608334228,,,
WV,3/23/2020,0,0,0,0,0,0,,,
WY,3/23/2020,6.327586207,1.814281953,10.84089046,0.004716981132,0.0007209555057,0.008713006758,,,
CW,3/23/2020,57868.16145,57421.55698,58314.76592,0.07378751476,0.07319964301,0.07437538651,,,
AK,3/24/2020,78.05263158,61.53366194,94.57160122,0.05357142857,0.04178043892,0.06536241822,,,
AL,3/24/2020,833.3488372,778.5169848,888.1806897,0.05633802817,0.05261327652,0.06006277982,,,
AR,3/24/2020,251.71875,221.7616787,281.6758213,0.03355704698,0.02939820184,0.03771589212,,,
CA,3/24/2020,3589.158714,3475.296911,3703.020516,0.04886769964,0.04729951602,0.05043588326,,,
CO,3/24/2020,501.04,460.0420189,542.0379811,0.125,0.1147513246,0.1352486754,,,
CT,3/24/2020,522.2712644,480.4252496,564.1172792,0.08150470219,0.07463215643,0.08837724796,,,
FL,3/24/2020,3374.918743,3265.337006,3484.50048,0.05988023952,0.05790672343,0.06185375562,,,
GA,3/24/2020,2175.885437,2090.465935,2261.304939,0.1069868996,0.1026901154,0.1112836837,,,
GU,3/24/2020,25.44654088,19.1556166,31.73746516,0.1,0.04504082634,0.1549591737,,,
HI,3/24/2020,65.43058824,52.6874174,78.17375907,0.02669902913,0.01886514284,0.03453291541,,,
IA,3/24/2020,221.46,192.7560511,250.1639489,0.02272727273,0.01975469242,0.02569985304,,,
ID,3/24/2020,0,0,0,0,0,0,,,
IL,3/24/2020,1004.815789,943.5898506,1066.041728,0.025,0.0234705992,0.0265294008,,,
IN,3/24/2020,1181.612903,1116.731304,1246.494503,0.0566572238,0.05349264866,0.05982179893,,,
KS,3/24/2020,39.1711165,27.41125598,50.93097703,0.004754358162,0.003208633444,0.00630008288,,,
KY,3/24/2020,240.6923077,210.9576468,270.4269686,0.01515151515,0.01322365895,0.01707937136,,,
LA,3/24/2020,3259.653061,3162.643589,3356.662533,0.1879350348,0.1818914235,0.1939786461,,,
MD,3/24/2020,0,0,0,0,0,0,,,
ME,3/24/2020,127.8712871,107.8565269,147.8860473,0.07614213198,0.0626403234,0.08964394055,,,
MI,3/24/2020,1500.896861,1428.954906,1572.838816,0.05514705882,0.05236467859,0.05792943906,,,
MN,3/24/2020,189.7209302,162.9641003,216.4777601,0.0125,0.01072775156,0.01427224844,,,
MO,3/24/2020,479.7183673,438.4749782,520.9617565,0.02193338749,0.01993521975,0.02393155523,,,
MS,3/24/2020,334.7114094,299.8513532,369.5714656,0.04347826087,0.03889524809,0.04806127365,,,
MT,3/24/2020,0,0,0,0,0,0,,,
NC,3/24/2020,1059.05625,998.1729383,1119.939562,0.07046979866,0.06633665585,0.07460294146,,,
ND,3/24/2020,43.88732394,31.16881849,56.6058294,0.01818181818,0.01278988573,0.02357375063,,,
NE,3/24/2020,49.53562005,36.65542258,62.41581752,0.008053691275,0.005670972622,0.01043640993,,,
NJ,3/24/2020,6842.137767,6706.939886,6977.335649,0.2925,0.2866197665,0.2983802335,,,
NM,3/24/2020,0,0,0,0,0,0,,,
NY,3/24/2020,13008.95208,12820.09943,13197.80473,0.2545955882,0.2507351919,0.2584559846,,,
OH,3/24/2020,613.7878788,566.7074514,660.8683062,0.02828854314,0.02604559284,0.03053149344,,,
OK,3/24/2020,464.8205128,424.8516437,504.7893819,0.0369955157,0.03357124825,0.04041978314,,,
OR,3/24/2020,266.3581395,236.2427916,296.4734875,0.08974358974,0.07932302058,0.1001641589,,,
PA,3/24/2020,273.0927835,241.1662145,305.0193525,0.006586169045,0.005798900375,0.007373437715,,,
PR,3/24/2020,0,0,0,0,0,0,,,
RI,3/24/2020,124.72,103.7372324,145.7027676,0.05063291139,0.04183222705,0.05943359573,,,
SC,3/24/2020,0,0,0,0,0,0,,,
TN,3/24/2020,3963.741935,3847.060718,4080.423153,0.1,0.09703684956,0.1029631504,,,
TX,3/24/2020,6234.777795,6094.000042,6375.555547,0.09758854559,0.09518539182,0.09999169936,,,
VA,3/24/2020,0,0,0,0,0,0,,,
VT,3/24/2020,45.99386503,34.41277581,57.57495425,0.05625,0.03864069456,0.07385930544,,,
WA,3/24/2020,1844.251515,1765.911394,1922.591636,0.1111111111,0.1062679059,0.1159543163,,,
WI,3/24/2020,595.0959752,549.9974239,640.1945266,0.07294832827,0.06718771346,0.07870894307,,,
WV,3/24/2020,33.59130435,22.60487712,44.57773158,0.005434782609,0.003544742141,0.007324823076,,,
WY,3/24/2020,44.29310345,32.52302563,56.06318127,0.03301886792,0.02259778174,0.04343995411,,,
CW,3/24/2020,65271.03684,64799.36775,65742.70593,0.0843213112,0.08369244945,0.08495017296,,,
AK,3/25/2020,26.01754386,16.30203085,35.73305687,0.01785714286,0.01092235723,0.02479192849,,,
AL,3/25/2020,416.6744186,377.328013,456.0208242,0.02816901408,0.02549619559,0.03084183258,,,
AR,3/25/2020,362.475,326.2736102,398.6763898,0.03488372093,0.03131108021,0.03845636165,,,
CA,3/25/2020,2589.554152,2492.371516,2686.736787,0.03798882682,0.03654418738,0.03943346626,,,
CO,3/25/2020,298.2380952,265.1292585,331.346932,0.04,0.03554446926,0.04445553074,,,
CT,3/25/2020,764.575,714.513633,814.636367,0.1308411215,0.1221143648,0.1395678782,,,
FL,3/25/2020,3307.420368,3198.87091,3415.969827,0.05868263473,0.05672770948,0.06063755998,,,
GA,3/25/2020,2291.065574,2203.901823,2378.229325,0.1155462185,0.1110421279,0.120050309,,,
GU,3/25/2020,29.08176101,22.41006881,35.7534532,0.1142857143,0.05600005171,0.1725713769,,,
HI,3/25/2020,113.0164706,96.43656504,129.5963761,0.04611650485,0.03592397928,0.05630903043,,,
IA,3/25/2020,332.19,297.239973,367.140027,0.03409090909,0.03047148507,0.03771033311,,,
ID,3/25/2020,0,0,0,0,0,0,,,
IL,3/25/2020,753.6118421,700.4715487,806.7521356,0.02068965517,0.01922491097,0.02215439938,,,
IN,3/25/2020,1240.693548,1174.309593,1307.077503,0.05949008499,0.05625223304,0.06272793693,,,
KS,3/25/2020,52.22815534,38.65958114,65.79672954,0.006299212598,0.004526983639,0.008071441557,,,
KY,3/25/2020,214.3944444,186.3620982,242.4267907,0.01369863014,0.01184706297,0.0155501973,,,
LA,3/25/2020,3340.138322,3242.219478,3438.057166,0.192575406,0.1864751416,0.1986756705,,,
MD,3/25/2020,0,0,0,0,0,0,,,
ME,3/25/2020,127.8712871,107.8565269,147.8860473,0.07614213198,0.0626403234,0.08964394055,,,
MI,3/25/2020,1881.124066,1801.180996,1961.067136,0.06911764706,0.06602582093,0.07220947319,,,
MN,3/25/2020,189.7209302,162.9641003,216.4777601,0.0125,0.01072775156,0.01427224844,,,
MO,3/25/2020,441.5334129,402.3785485,480.6882772,0.02074435631,0.01875128671,0.02273742592,,,
MS,3/25/2020,357.9330144,321.9838915,393.8821372,0.04411764706,0.03961113403,0.04862416008,,,
MT,3/25/2020,27.66972477,17.77672902,37.56272052,0.007518796992,0.00462108666,0.01041650733,,,
NC,3/25/2020,1059.05625,998.1729383,1119.939562,0.07046979866,0.06633665585,0.07460294146,,,
ND,3/25/2020,43.88732394,31.16881849,56.6058294,0.01818181818,0.01278988573,0.02357375063,,,
NE,3/25/2020,95.90804598,78.09537019,113.7207218,0.01566579634,0.01234013493,0.01899145776,,,
NJ,3/25/2020,7251.496437,7114.045052,7388.947822,0.31,0.3040217537,0.3159782463,,,
NM,3/25/2020,0,0,0,0,0,0,,,
NY,3/25/2020,14983.9678,14790.55978,15177.37581,0.3114148504,0.3071555855,0.3156741153,,,
OH,3/25/2020,552.4090909,507.6797093,597.1384725,0.02545968883,0.02332874428,0.02759063337,,,
OK,3/25/2020,306.2949495,273.6997448,338.8901542,0.02376033058,0.02102652667,0.02649413448,,,
OR,3/25/2020,608.8186047,566.2719393,651.36527,0.2051282051,0.1904061282,0.219850282,,,
PA,3/25/2020,638.313253,589.9422532,686.6842529,0.01497005988,0.01379894352,0.01614117624,,,
PR,3/25/2020,161.0766962,136.8793928,185.2739995,0.0234741784,0.01983486626,0.02711349055,,,
RI,3/25/2020,62.36,47.32641686,77.39358314,0.0253164557,0.01901100438,0.03162190702,,,
SC,3/25/2020,0,0,0,0,0,0,,,
SD,3/25/2020,0,0,0,0,0,0,,,
TN,3/25/2020,1847.088949,1766.618712,1927.559186,0.07286432161,0.06963928179,0.07608936142,,,
TX,3/25/2020,6116.060674,5976.564644,6255.556703,0.09531710914,0.09294236112,0.09769185717,,,
VA,3/25/2020,105.2914286,85.36250301,125.2203541,0.008695652174,0.007034010299,0.01035729405,,,
VT,3/25/2020,40.88343558,29.91163992,51.85523124,0.04705882353,0.03135730735,0.0627603397,,,
WA,3/25/2020,1805.012121,1727.406893,1882.617349,0.1087470449,0.1039492729,0.113544817,,,
WI,3/25/2020,520.7089783,478.3161828,563.1017739,0.06382978723,0.05841478923,0.06924478524,,,
WV,3/25/2020,50.38695652,36.94978062,63.82413243,0.008152173913,0.005840521025,0.0104638268,,,
WY,3/25/2020,12.65517241,6.287539352,19.02280548,0.009433962264,0.003796136081,0.01507178845,,,
CW,3/25/2020,71503.07359,71012.0197,71994.12747,0.0920271581,0.09137346807,0.09268084813,,,
AK,3/26/2020,52.03508772,38.42075781,65.64941763,0.03571428571,0.02599658379,0.04543198764,,,
AL,3/26/2020,625.0116279,577.1727918,672.850464,0.04225352113,0.03900380813,0.04550323413,,,
AR,3/26/2020,144.5769231,121.7920726,167.3617735,0.01772151899,0.01478656339,0.02065647458,,,
CA,3/26/2020,3244.190318,3136.796463,3351.584173,0.05087939698,0.04915198445,0.05260680952,,,
CO,3/26/2020,596.4761905,550.6390816,642.3132994,0.08,0.073831597,0.086168403,,,
CT,3/26/2020,924.0183908,870.2912339,977.7455477,0.144200627,0.1353767916,0.1530244623,,,
FL,3/26/2020,4387.394366,4263.651438,4511.137295,0.07784431138,0.07561575881,0.08007286395,,,
GA,3/26/2020,2041.131148,1958.274855,2123.98744,0.1029411765,0.09865966909,0.1072226839,,,
GU,3/26/2020,32.71698113,25.69788266,39.73607961,0.1285714286,0.06725073311,0.189892124,,,
HI,3/26/2020,107.0682353,90.91002188,123.2264487,0.04368932039,0.03375603078,0.05362260999,,,
IA,3/26/2020,332.19,297.239973,367.140027,0.03409090909,0.03047148507,0.03771033311,,,
ID,3/26/2020,117.3353116,99.64275127,135.0278719,0.02222222222,0.01750431814,0.0269401263,,,
IL,3/26/2020,753.6118421,700.418949,806.8047353,0.01875,0.01742126164,0.02007873836,,,
IN,3/26/2020,1477.016129,1405.022948,1549.00931,0.07082152975,0.06731008998,0.07433296951,,,
KS,3/26/2020,35.90322581,24.68530552,47.1211461,0.004424778761,0.00291620888,0.005933348642,,,
KY,3/26/2020,204.5459364,177.1780717,231.9138011,0.01303538175,0.01122946982,0.01484129368,,,
LA,3/26/2020,3420.623583,3321.596251,3519.650915,0.1936218679,0.1875649706,0.1996787652,,,
MD,3/26/2020,0,0,0,0,0,0,,,
ME,3/26/2020,110.8217822,92.08695656,129.5566078,0.06598984772,0.0533514735,0.07862822193,,,
MI,3/26/2020,2261.351271,2174.360638,2348.341903,0.08308823529,0.0797238422,0.08645262839,,,
MN,3/26/2020,148.3272727,124.6711274,171.983418,0.01123595506,0.009431812616,0.0130400975,,,
MO,3/26/2020,468.7106571,428.5367149,508.8845993,0.02231121281,0.02022532232,0.02439710331,,,
MS,3/26/2020,294.519685,261.7965264,327.2428437,0.03389830508,0.03005364674,0.03774296343,,,
MT,3/26/2020,27.66972477,17.77672902,37.56272052,0.007518796992,0.00462108666,0.01041650733,,,
NC,3/26/2020,1008.625,949.1018191,1068.148181,0.06711409396,0.06307328541,0.07115490251,,,
ND,3/26/2020,43.88732394,31.16881849,56.6058294,0.01818181818,0.01278988573,0.02357375063,,,
NE,3/26/2020,95.90804598,78.09537019,113.7207218,0.01566579634,0.01234013493,0.01899145776,,,
NJ,3/26/2020,8128.693587,7987.175682,8270.211492,0.3475,0.3413448863,0.3536551137,,,
NM,3/26/2020,29.45,19.03562444,39.86437556,0.007633587786,0.004839245077,0.0104279305,,,
NV,3/26/2020,194.2713568,167.8602278,220.6824858,0.0406504065,0.03497800499,0.04632280802,,,
NY,3/26/2020,17632.37966,17430.64466,17834.11466,0.3633699634,0.358964749,0.3677751777,,,
OH,3/26/2020,583.0984848,537.176775,629.0201947,0.02687411598,0.02468636794,0.02906186403,,,
OK,3/26/2020,292.9777778,261.0821761,324.8733795,0.02272727273,0.02005214547,0.02540239998,,,
OR,3/26/2020,622.6247788,577.3656828,667.8838747,0.0800744879,0.07382199652,0.08632697927,,,
PA,3/26/2020,829.8072289,774.7816724,884.8327855,0.01946107784,0.01812884718,0.02079330851,,,
PR,3/26/2020,225.5073746,197.014719,254.0000303,0.03286384977,0.02857850994,0.03714918959,,,
RI,3/26/2020,93.54,75.24764728,111.8323527,0.03797468354,0.03030242481,0.04564694228,,,
SC,3/26/2020,0,0,0,0,0,0,,,
SD,3/26/2020,0,0,0,0,0,0,,,
TN,3/26/2020,2784.680135,2687.612695,2881.747575,0.1080246914,0.1042112732,0.1118381095,,,
TX,3/26/2020,6378.195952,6236.168607,6520.223297,0.09936536718,0.09694476255,0.1017859718,,,
VA,3/26/2020,210.5828571,182.5229856,238.6427287,0.01739130435,0.01505171723,0.01973089147,,,
VT,3/26/2020,47.46438746,35.76385126,59.16492367,0.0487804878,0.03354581023,0.06401516538,,,
WA,3/26/2020,1765.772727,1688.913937,1842.631518,0.1063829787,0.1016313535,0.1111346039,,,
WI,3/26/2020,688.0214765,639.9803786,736.0625744,0.08421052632,0.07804370666,0.09037734597,,,
WV,3/26/2020,83.97826087,66.67853356,101.2779882,0.01358695652,0.01061081296,0.01656310009,,,
WY,3/26/2020,12.65517241,6.287539352,19.02280548,0.009433962264,0.003796136081,0.01507178845,,,
CW,3/26/2020,75014.94608,74513.90011,75515.99206,0.09529355347,0.09463254691,0.09595456003,,,
AK,3/27/2020,18.08536585,10.03397895,26.13675276,0.01234567901,0.006527844079,0.01816351395,,,
AL,3/27/2020,805.5030377,752.8389935,858.1670819,0.06055646481,0.05640664603,0.06470628359,,,
AR,3/27/2020,288.3835908,258.7187838,318.0483978,0.04705882353,0.04125147656,0.0528661705,,,
AZ,3/27/2020,0,0,0,0,0,0,,,
CA,3/27/2020,2859.368703,2759.869821,2958.867584,0.04813172894,0.04636283312,0.04990062477,,,
CO,3/27/2020,1342.071429,1275.015854,1409.127003,0.12,0.1139501979,0.1260498021,,,
CT,3/27/2020,1081.435644,1026.584848,1136.286439,0.202020202,0.190729631,0.2133107731,,,
FL,3/27/2020,4959.283582,4827.994946,5090.572218,0.08938547486,0.08700377774,0.09176717198,,,
GA,3/27/2020,2154.6,2069.778022,2239.421978,0.1071428571,0.1028102536,0.1114754606,,,
GU,3/27/2020,30.89937107,24.05013423,37.74860791,0.1214285714,0.06159183201,0.1812653109,,,
HI,3/27/2020,99.43265793,83.78913815,115.0761777,0.04109589041,0.03141865643,0.05077312439,,,
IA,3/27/2020,354.336,318.2995193,390.3724807,0.0350877193,0.03147850437,0.03869693422,,,
ID,3/27/2020,96.31255565,80.61555908,112.0095522,0.01797101449,0.01365192224,0.02229010674,,,
IL,3/27/2020,1375.963964,1305.359985,1446.567943,0.04584527221,0.04346516604,0.04822537838,,,
IN,3/27/2020,2350.154867,2262.518069,2437.791665,0.1166219839,0.1121059972,0.1211379706,,,
KS,3/27/2020,94.48079034,76.35957904,112.6020016,0.01157742402,0.009151487046,0.014003361,,,
KY,3/27/2020,622.471469,578.3951443,666.5477938,0.04488416988,0.04114774712,0.04862059265,,,
LA,3/27/2020,2999.653599,2907.213399,3092.093799,0.1871886121,0.1808656516,0.1935115726,,,
MA,3/27/2020,4886.71875,4778.351991,4995.085509,0.3662790698,0.3580504649,0.3745076747,,,
MD,3/27/2020,1308.832278,1245.166496,1372.498061,0.1019011407,0.09637897727,0.1074233041,,,
ME,3/27/2020,75.80095694,61.79884415,89.80306973,0.03343023256,0.02456497871,0.04229548641,,,
MI,3/27/2020,2668.934628,2576.13715,2761.732106,0.1086803105,0.1046701631,0.112690458,,,
MN,3/27/2020,75.13123561,58.88967846,91.37279276,0.006726457399,0.005146156666,0.008306758132,,,
MO,3/27/2020,771.8914562,720.8026913,822.9802211,0.0375,0.03478594437,0.04021405563,,,
MS,3/27/2020,257.2761905,227.2270941,287.3252868,0.03779069767,0.03314195842,0.04243943693,,,
MT,3/27/2020,77.59862779,62.28697179,92.91028378,0.02508361204,0.01894814786,0.03121907622,,,
NC,3/27/2020,675.3788546,626.3991171,724.3585921,0.04859335038,0.04496725925,0.05221944152,,,
ND,3/27/2020,26.86206897,17.13812826,36.58600967,0.01,0.00608884493,0.01391115507,,,
NE,3/27/2020,51.41549296,38.40781932,64.42316659,0.008363201912,0.00591392591,0.01081247791,,,
NH,3/27/2020,263.2548077,235.6276461,290.8819693,0.1931818182,0.1715088796,0.2148547567,,,
NJ,3/27/2020,6020.218978,5902.282922,6138.155035,0.3778195489,0.3701624135,0.3854766843,,,
NM,3/27/2020,43.62962963,31.05556654,56.20369272,0.01136363636,0.00793129546,0.01479597727,,,
NV,3/27/2020,1237.12,1169.604126,1304.635874,0.03773584906,0.03566973316,0.03980196496,,,
NY,3/27/2020,11742.0879,11570.99208,11913.18372,0.2768205835,0.2723257131,0.2813154539,,,
OH,3/27/2020,558.2086614,513.306318,603.1110049,0.02302631579,0.02110167158,0.02495096,,,
OK,3/27/2020,360.6242961,325.6379297,395.6106624,0.02447804176,0.02185607595,0.02710000757,,,
OR,3/27/2020,589.8526646,545.9844896,633.7208396,0.07890222985,0.07253782814,0.08526663155,,,
PA,3/27/2020,407.0825483,372.2241503,441.9409463,0.01180942039,0.01052332254,0.01309551823,,,
PR,3/27/2020,108.6066298,89.17925295,128.0340067,0.01365705615,0.01099337023,0.01632074206,,,
RI,3/27/2020,124.72,103.7372324,145.7027676,0.05063291139,0.04183222705,0.05943359573,,,
SC,3/27/2020,0,0,0,0,0,0,,,
SD,3/27/2020,0,0,0,0,0,0,,,
TN,3/27/2020,2482.406915,2391.814161,2572.999669,0.1111111111,0.1069229474,0.1152992748,,,
